patch_id,image_id,candidate_rank_global,candidate_rank_in_image,suspicion_score,crop_bbox,source_pred_instance_id,image_path,pred_mask_path,gt_mask_path,overlay_path,patch_paths
rank_00189__mexico-earthquake_00000113__pred_00011,mexico-earthquake_00000113,189,1,10.0,"[844, 28, 1007, 224]",11,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00189__mexico-earthquake_00000113__pred_00011.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00189__mexico-earthquake_00000113__pred_00011.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00189__mexico-earthquake_00000113__pred_00011.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00189__mexico-earthquake_00000113__pred_00011.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00189__mexico-earthquake_00000113__pred_00011.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00189__mexico-earthquake_00000113__pred_00011.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00189__mexico-earthquake_00000113__pred_00011.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00189__mexico-earthquake_00000113__pred_00011.png""}"
rank_00190__mexico-earthquake_00000187__pred_00125,mexico-earthquake_00000187,190,1,10.0,"[408, 323, 654, 481]",125,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00190__mexico-earthquake_00000187__pred_00125.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00190__mexico-earthquake_00000187__pred_00125.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00190__mexico-earthquake_00000187__pred_00125.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00190__mexico-earthquake_00000187__pred_00125.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00190__mexico-earthquake_00000187__pred_00125.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00190__mexico-earthquake_00000187__pred_00125.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00190__mexico-earthquake_00000187__pred_00125.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00190__mexico-earthquake_00000187__pred_00125.png""}"
rank_00191__mexico-earthquake_00000183__pred_00201,mexico-earthquake_00000183,191,6,10.0,"[812, 799, 1016, 993]",201,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00191__mexico-earthquake_00000183__pred_00201.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00191__mexico-earthquake_00000183__pred_00201.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00191__mexico-earthquake_00000183__pred_00201.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00191__mexico-earthquake_00000183__pred_00201.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00191__mexico-earthquake_00000183__pred_00201.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00191__mexico-earthquake_00000183__pred_00201.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00191__mexico-earthquake_00000183__pred_00201.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00191__mexico-earthquake_00000183__pred_00201.png""}"
rank_00192__mexico-earthquake_00000183__pred_00193,mexico-earthquake_00000183,192,7,10.0,"[131, 776, 316, 964]",193,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00192__mexico-earthquake_00000183__pred_00193.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00192__mexico-earthquake_00000183__pred_00193.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00192__mexico-earthquake_00000183__pred_00193.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00192__mexico-earthquake_00000183__pred_00193.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00192__mexico-earthquake_00000183__pred_00193.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00192__mexico-earthquake_00000183__pred_00193.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00192__mexico-earthquake_00000183__pred_00193.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00192__mexico-earthquake_00000183__pred_00193.png""}"
rank_00193__santa-rosa-wildfire_00000141__pred_00085,santa-rosa-wildfire_00000141,193,2,10.0,"[167, 494, 374, 643]",85,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00193__santa-rosa-wildfire_00000141__pred_00085.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00193__santa-rosa-wildfire_00000141__pred_00085.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00193__santa-rosa-wildfire_00000141__pred_00085.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00193__santa-rosa-wildfire_00000141__pred_00085.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00193__santa-rosa-wildfire_00000141__pred_00085.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00193__santa-rosa-wildfire_00000141__pred_00085.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00193__santa-rosa-wildfire_00000141__pred_00085.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00193__santa-rosa-wildfire_00000141__pred_00085.png""}"
rank_00194__mexico-earthquake_00000058__pred_00088,mexico-earthquake_00000058,194,6,10.0,"[569, 183, 744, 401]",88,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00194__mexico-earthquake_00000058__pred_00088.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00194__mexico-earthquake_00000058__pred_00088.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00194__mexico-earthquake_00000058__pred_00088.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00194__mexico-earthquake_00000058__pred_00088.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00194__mexico-earthquake_00000058__pred_00088.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00194__mexico-earthquake_00000058__pred_00088.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00194__mexico-earthquake_00000058__pred_00088.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00194__mexico-earthquake_00000058__pred_00088.png""}"
rank_00195__mexico-earthquake_00000061__pred_00167,mexico-earthquake_00000061,195,10,10.0,"[597, 772, 797, 969]",167,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00195__mexico-earthquake_00000061__pred_00167.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00195__mexico-earthquake_00000061__pred_00167.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00195__mexico-earthquake_00000061__pred_00167.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00195__mexico-earthquake_00000061__pred_00167.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00195__mexico-earthquake_00000061__pred_00167.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00195__mexico-earthquake_00000061__pred_00167.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00195__mexico-earthquake_00000061__pred_00167.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00195__mexico-earthquake_00000061__pred_00167.png""}"
rank_00196__palu-tsunami_00000062__pred_00038,palu-tsunami_00000062,196,3,10.0,"[605, 52, 794, 227]",38,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00196__palu-tsunami_00000062__pred_00038.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00196__palu-tsunami_00000062__pred_00038.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00196__palu-tsunami_00000062__pred_00038.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00196__palu-tsunami_00000062__pred_00038.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00196__palu-tsunami_00000062__pred_00038.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00196__palu-tsunami_00000062__pred_00038.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00196__palu-tsunami_00000062__pred_00038.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00196__palu-tsunami_00000062__pred_00038.png""}"
rank_00197__mexico-earthquake_00000161__pred_00034,mexico-earthquake_00000161,197,4,10.0,"[0, 48, 128, 280]",34,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00197__mexico-earthquake_00000161__pred_00034.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00197__mexico-earthquake_00000161__pred_00034.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00197__mexico-earthquake_00000161__pred_00034.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00197__mexico-earthquake_00000161__pred_00034.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00197__mexico-earthquake_00000161__pred_00034.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00197__mexico-earthquake_00000161__pred_00034.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00197__mexico-earthquake_00000161__pred_00034.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00197__mexico-earthquake_00000161__pred_00034.png""}"
rank_00199__palu-tsunami_00000010__pred_00117,palu-tsunami_00000010,199,2,10.0,"[391, 790, 615, 953]",117,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00199__palu-tsunami_00000010__pred_00117.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00199__palu-tsunami_00000010__pred_00117.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00199__palu-tsunami_00000010__pred_00117.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00199__palu-tsunami_00000010__pred_00117.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00199__palu-tsunami_00000010__pred_00117.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00199__palu-tsunami_00000010__pred_00117.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00199__palu-tsunami_00000010__pred_00117.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00199__palu-tsunami_00000010__pred_00117.png""}"
rank_00200__palu-tsunami_00000120__pred_00033,palu-tsunami_00000120,200,4,10.0,"[858, 95, 1024, 280]",33,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00200__palu-tsunami_00000120__pred_00033.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00200__palu-tsunami_00000120__pred_00033.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00200__palu-tsunami_00000120__pred_00033.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00200__palu-tsunami_00000120__pred_00033.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00200__palu-tsunami_00000120__pred_00033.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00200__palu-tsunami_00000120__pred_00033.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00200__palu-tsunami_00000120__pred_00033.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00200__palu-tsunami_00000120__pred_00033.png""}"
